chr	start	end	size	ARtal 	enhid
4	140586805	140587155	351	1	62479
4	140656100	140656350	251	1	62480
4	140752737	140752987	251	1	62481
4	140762937	140763287	351	1	62482
4	140776900	140777150	251	1	62483
4	140797907	140798257	351	1	62484
4	140823003	140823153	151	1	62485
4	140906704	140906754	51	1	62486
4	140926905	140927305	401	1	62487
4	140935942	140936092	151	1	62488
4	140958600	140958800	201	1	62489
4	141005505	141005755	251	1	62490
4	141013605	141013855	251	1	62491
4	141016042	141016242	201	1	62492
4	141019965	141020315	351	1	62493
4	141065955	141066205	251	1	62494
4	141068805	141069105	301	1	62495
4	141346305	141346605	301	1	62496
4	141368748	141369098	351	1	62497
4	141562857	141563157	301	1	62498
4	141660934	141661234	301	1	62499
4	141875788	141875888	101	1	62500
4	142388498	142388748	251	1	62501
4	142486685	142486985	301	1	62502
4	143010100	143010450	351	1	62503
4	143294786	143295136	351	1	62504
4	143409107	143409357	251	1	62505
4	143447238	143447538	301	1	62506
4	143510798	143511148	351	1	62507
4	143514900	143515250	351	1	62508
4	144290737	144290937	201	1	62509
4	144536287	144536587	301	1	62510
4	144589538	144589838	301	1	62511
4	144971234	144971534	301	1	62512
4	145205384	145205634	251	1	62513
4	145334938	145335188	251	1	62514
4	145479157	145479557	401	1	62515
4	145924934	145925384	451	1	62516
4	146056888	146057138	251	1	62517
4	146116538	146116738	201	1	62518
4	146254498	146254748	251	1	62519
4	146303635	146303985	351	1	62520
4	146404041	146404263	223	1	62521
4	146511400	146511750	351	1	62522
4	146591865	146592115	251	1	62523
4	146630687	146631037	351	1	62524
4	146823748	146824048	301	1	62525
4	146859000	146859250	251	1	62526
4	147081637	147081937	301	1	62527
4	147096734	147096984	251	1	62528
4	147258505	147258805	301	1	62529
4	147284954	147285204	251	1	62530
4	147328504	147328904	401	1	62531
4	147328905	147329055	151	1	62532
4	147442055	147442355	301	1	62533
4	148142055	148142355	301	1	62534
4	148375888	148376138	251	1	62535
4	148451500	148451850	351	1	62536
4	148518890	148519190	301	1	62537
4	148539584	148539834	251	1	62538
4	148645887	148646237	351	1	62539
4	148653165	148653365	201	1	62540
4	148673548	148673748	201	1	62541
4	148676750	148676900	151	1	62542
4	148737750	148737900	151	1	62543
4	148743245	148743545	301	1	62544
4	148756850	148757200	351	1	62545
4	148803934	148804184	251	1	62546
4	148956034	148956334	301	1	62547
4	149085787	149086037	251	1	62548
4	149108687	149109037	351	1	62549
4	149190095	149190395	301	1	62550
4	149366537	149366837	301	1	62551
4	149606942	149607192	251	1	62552
4	149700051	149700301	251	1	62553
4	150657972	150658272	301	1	62554
4	151012045	151012345	301	1	62555
4	151586315	151586565	251	1	62556
4	151699205	151699455	251	1	62557
4	151990855	151991155	301	1	62558
4	152083557	152083857	301	1	62559
4	152090350	152090550	201	1	62560
4	152205698	152206048	351	1	62561
4	152226922	152227222	301	1	62562
4	152347705	152347855	151	1	62563
4	152379648	152379848	201	1	62564
4	152440640	152440940	301	1	62565
4	152488337	152488637	301	1	62566
4	152550240	152550540	301	1	62567
4	153030900	153031350	451	1	62568
4	153400748	153401098	351	1	62569
4	153484434	153484684	251	1	62570
4	153830700	153830950	251	1	62571
4	153921034	153921284	251	1	62572
4	154064155	154064505	351	1	62573
4	154166198	154166348	151	1	62574
4	154419300	154419600	301	1	62575
4	154430984	154431234	251	1	62576
4	154527655	154527955	301	1	62577
4	154570755	154571155	401	1	62578
4	154707688	154707988	301	1	62579
4	154759854	154760104	251	1	62580
4	154931600	154931950	351	1	62581
4	155338385	155338635	251	1	62582
4	155581398	155581698	301	1	62583
4	156017238	156017538	301	1	62584
4	156038688	156038938	251	1	62585
4	156351987	156352337	351	1	62586
4	156363537	156363787	251	1	62587
4	156387887	156388137	251	1	62588
4	156415284	156415634	351	1	62589
4	156427137	156427487	351	1	62590
4	156447603	156447853	251	1	62591
4	156492487	156492937	451	1	62592
4	156518548	156518798	251	1	62593
4	156550584	156550834	251	1	62594
4	156589087	156589237	151	1	62595
4	156590990	156591140	151	1	62596
4	156592387	156592687	301	1	62597
4	156598850	156599100	251	1	62598
4	156615787	156615887	101	1	62599
4	156628605	156628805	201	1	62600
4	156636637	156636787	151	1	62601
4	156638537	156638737	201	1	62602
4	156642405	156642605	201	1	62603
4	156655237	156655437	201	1	62604
4	156857186	156857486	301	1	62605
4	157118300	157118700	401	1	62606
4	157169450	157169850	401	1	62607
4	157365107	157365207	101	1	62608
4	157485405	157485805	401	1	62609
4	157519237	157519487	251	1	62610
4	157614784	157615084	301	1	62611
4	157793884	157794084	201	1	62612
4	157863205	157863555	351	1	62613
4	158147688	158147888	201	1	62614
4	158284195	158284495	301	1	62615
4	158494238	158494438	201	1	62616
4	158576838	158577038	201	1	62617
4	158921005	158921255	251	1	62618
4	159091750	159092050	301	1	62619
4	159100605	159100955	351	1	62620
4	159313642	159313942	301	1	62621
4	159689787	159690087	301	1	62622
4	159691287	159691387	101	1	62623
4	159714437	159714637	201	1	62624
4	159719100	159719350	251	1	62625
4	159750098	159750398	301	1	62626
4	159754800	159755050	251	1	62627
4	159756705	159756905	201	1	62628
4	160125637	160125987	351	1	62629
4	160605840	160606090	251	1	62630
4	160606834	160607084	251	1	62631
4	160898186	160898486	301	1	62632
4	161942436	161942636	201	1	62633
4	162209188	162209438	251	1	62634
4	162764105	162764405	301	1	62635
4	163036586	163036834	249	1	62636
4	163109038	163109288	251	1	62637
4	163595288	163595488	201	1	62638
4	163600786	163601086	301	1	62639
4	163638088	163638488	401	1	62640
4	163757307	163757657	351	1	62641
4	164288705	164289105	401	1	62642
4	164415950	164416150	201	1	62643
4	164465448	164465698	251	1	62644
4	164479998	164480298	301	1	62645
4	165041538	165041738	201	1	62646
4	165071138	165071338	201	1	62647
4	165121457	165121757	301	1	62648
4	165692298	165692598	301	1	62649
4	165796688	165796938	251	1	62650
4	166004687	166004987	301	1	62651
4	166085538	166085738	201	1	62652
4	166129148	166129348	201	1	62653
4	166301100	166301250	151	1	62654
4	166319918	166320256	339	1	62655
4	166324850	166325050	201	1	62656
4	166325739	166325852	114	1	62657
4	166327255	166327455	201	1	62658
4	166330468	166330768	301	1	62659
4	166331487	166331787	301	1	62660
4	167048850	167049100	251	1	62661
4	167096305	167096705	401	1	62662
4	167194238	167194488	251	1	62663
4	167201845	167202195	351	1	62664
4	167952937	167953337	401	1	62665
4	168302487	168302887	401	1	62666
4	169183688	169183938	251	1	62667
4	169330150	169330500	351	1	62668
4	169347537	169347837	301	1	62669
4	169562934	169563128	195	1	62670
4	169572455	169572855	401	1	62671
4	169604605	169604805	201	1	62672
4	169615855	169615955	101	1	62673
4	169737937	169738187	251	1	62674
4	169765684	169765984	301	1	62675
4	169989648	169989848	201	1	62676
4	169993453	169993703	251	1	62677
4	170049450	170049700	251	1	62678
4	170104850	170105200	351	1	62679
4	170106887	170107037	151	1	62680
4	170123248	170123548	301	1	62681
4	170133655	170133855	201	1	62682
4	170173555	170173755	201	1	62683
4	170191604	170191954	351	1	62684
4	170220935	170221235	301	1	62685
4	170226355	170226555	201	1	62686
4	170332055	170332305	251	1	62687
4	170399655	170399955	301	1	62688
4	170446788	170447088	301	1	62689
4	170484588	170484938	351	1	62690
4	170510188	170510388	201	1	62691
4	170514438	170514638	201	1	62692
4	170527305	170527705	401	1	62693
4	170541350	170541700	351	1	62694
4	170579305	170579655	351	1	62695
4	170691655	170692005	351	1	62696
4	170807198	170807298	101	1	62697
4	171004292	171004542	251	1	62698
4	171203548	171203898	351	1	62699
4	171247800	171248000	201	1	62700
4	171321150	171321550	401	1	62701
4	171433434	171433640	207	1	62702
4	172229895	172230245	351	1	62703
4	172966888	172967138	251	1	62704
4	173109638	173109988	351	1	62705
4	173467234	173467534	301	1	62706
4	173477948	173478148	201	1	62707
4	173957748	173958048	301	1	62708
4	173968134	173968384	251	1	62709
4	173976638	173976888	251	1	62710
4	174017334	174017684	351	1	62711
4	174090755	174091005	251	1	62712
4	174136137	174136287	151	1	62713
4	174423534	174423934	401	1	62714
4	174933192	174933442	251	1	62715
4	175085036	175085236	201	1	62716
4	175390455	175390755	301	1	62717
4	175998151	175998451	301	1	62718
4	176188250	176188650	401	1	62719
4	176361988	176362188	201	1	62720
4	176610585	176610885	301	1	62721
4	176767538	176767738	201	1	62722
4	177274850	177275100	251	1	62723
4	177484988	177485388	401	1	62724
4	177623738	177623988	251	1	62725
4	177816338	177816488	151	1	62726
4	177821038	177821338	301	1	62727
4	178243465	178243815	351	1	62728
4	178363350	178363650	301	1	62729
4	178636588	178636888	301	1	62730
4	178714738	178714938	201	1	62731
4	181394338	181394588	251	1	62732
4	181399992	181400242	251	1	62733
4	181756487	181756787	301	1	62734
4	181882092	181882292	201	1	62735
4	181953987	181954437	451	1	62736
4	182095338	182095588	251	1	62737
4	182428838	182429188	351	1	62738
4	182430288	182430488	201	1	62739
4	182452634	182452934	301	1	62740
4	182622450	182622700	251	1	62741
4	182922748	182923048	301	1	62742
4	183129050	183129550	501	1	62743
4	183549184	183549434	251	1	62744
4	183645588	183645888	301	1	62745
4	184164938	184165138	201	1	62746
4	184222338	184222688	351	1	62747
4	184246688	184246988	301	1	62748
4	184365800	184366150	351	1	62749
4	184531900	184532250	351	1	62750
4	184557755	184557955	201	1	62751
4	184582185	184582485	301	1	62752
4	184909455	184909555	101	1	62753
4	184952455	184952805	351	1	62754
4	185020634	185020984	351	1	62755
4	185048936	185049106	171	1	62756
4	185203755	185204055	301	1	62757
4	185268784	185269084	301	1	62758
4	185279698	185280048	351	1	62759
4	185306948	185307198	251	1	62760
4	185321698	185321898	201	1	62761
4	185323050	185323300	251	1	62762
4	185324984	185325384	401	1	62763
4	185328036	185328336	301	1	62764
4	185393503	185393803	301	1	62765
4	185570300	185570550	251	1	62766
4	185653484	185653734	251	1	62767
4	185668298	185668398	101	1	62768
4	185697155	185697305	151	1	62769
4	185698148	185698448	301	1	62770
4	185710255	185710555	301	1	62771
4	185726690	185726990	301	1	62772
4	185737135	185737285	151	1	62773
4	185748355	185748555	201	1	62774
4	185766605	185767105	501	1	62775
4	185793507	185793857	351	1	62776
4	185823455	185823655	201	1	62777
4	185904955	185905105	151	1	62778
4	186031705	186031905	201	1	62779
4	186157087	186157437	351	1	62780
4	186204245	186204495	251	1	62781
4	186266205	186266455	251	1	62782
4	186317200	186317500	301	1	62783
4	186377055	186377355	301	1	62784
4	186392605	186392855	251	1	62785
4	186447305	186447555	251	1	62786
4	186456254	186456604	351	1	62787
4	186488257	186488457	201	1	62788
4	186522098	186522348	251	1	62789
4	186529405	186529655	251	1	62790
4	186572398	186572748	351	1	62791
4	186576454	186576754	301	1	62792
4	186576788	186576938	151	1	62793
4	186631100	186631500	401	1	62794
4	186693505	186693805	301	1	62795
4	186729200	186729450	251	1	62796
4	186738150	186738450	301	1	62797
4	186746534	186746834	301	1	62798
4	186841415	186841715	301	1	62799
4	186850086	186850486	401	1	62800
4	186989187	186989487	301	1	62801
4	187058287	187058637	351	1	62802
4	187124842	187125042	201	1	62803
4	187126087	187126187	101	1	62804
4	187148387	187148737	351	1	62805
4	187423355	187423555	201	1	62806
4	187481855	187482105	251	1	62807
4	187573037	187573287	251	1	62808
4	187588548	187588698	151	1	62809
4	187597798	187598048	251	1	62810
4	187625205	187625605	401	1	62811
4	187647437	187647537	101	1	62812
4	187751087	187751337	251	1	62813
4	187782536	187782736	201	1	62814
4	188057155	188057355	201	1	62815
4	188125737	188125987	251	1	62816
4	188286050	188286350	301	1	62817
4	188319550	188319850	301	1	62818
4	188338250	188338550	301	1	62819
4	188725688	188725938	251	1	62820
4	189897705	189898055	351	1	62821
4	190009885	190010235	351	1	62822
4	190064405	190064805	401	1	62823
4	190756707	190757057	351	1	62824
4	190761637	190761769	133	1	62825
4	191043939	191044129	191	1	62826
5	614797	615097	301	1	62827
5	761520	761707	188	1	62828
5	784180	784330	151	1	62829
5	785068	785218	151	1	62830
5	850184	850521	338	1	62831
5	932947	933447	501	1	62832
5	969507	969757	251	1	62833
5	981286	981725	440	1	62834
5	1004836	1005286	451	1	62835
5	1111097	1111447	351	1	62836
5	1111834	1112040	207	1	62837
5	1118507	1118807	301	1	62838
5	1168081	1168381	301	1	62839
5	1380582	1380704	123	1	62840
5	1416581	1417031	451	1	62841
5	1429586	1429986	401	1	62842
5	1801373	1801623	251	1	62843
5	1832538	1832888	351	1	62844
5	1948931	1949381	451	1	62845
5	1967107	1967507	401	1	62846
5	2038723	2038973	251	1	62847
5	2100400	2100800	401	1	62848
5	2334923	2335223	301	1	62849
5	2555681	2555931	251	1	62850
5	2739423	2739673	251	1	62851
5	2991931	2992231	301	1	62852
5	3122386	3122736	351	1	62853
5	3323880	3324180	301	1	62854
5	3341900	3342200	301	1	62855
5	3425050	3425350	301	1	62856
5	3580786	3581236	451	1	62857
5	3645886	3646236	351	1	62858
5	4206230	4206630	401	1	62859
5	4516531	4516780	250	1	62860
5	5159031	5159203	173	1	62861
5	5188830	5189130	301	1	62862
5	5420586	5420886	301	1	62863
5	5510957	5511307	351	1	62864
5	5512757	5513107	351	1	62865
5	5617331	5617581	251	1	62866
5	5777580	5777930	351	1	62867
5	5810680	5811030	351	1	62868
5	5855886	5856086	201	1	62869
5	6559223	6559623	401	1	62870
5	6564181	6564331	151	1	62871
5	6609201	6609551	351	1	62872
5	6633173	6633473	301	1	62873
5	6856931	6857181	251	1	62874
5	6926780	6927030	251	1	62875
5	7086307	7086657	351	1	62876
5	7096981	7097181	201	1	62877
5	7417584	7417934	351	1	62878
5	7563931	7564131	201	1	62879
5	7659944	7660105	162	1	62880
5	7752835	7752887	53	1	62881
5	7813981	7814081	101	1	62882
5	8333730	8334030	301	1	62883
5	8613031	8613281	251	1	62884
5	8617434	8617684	251	1	62885
5	8649134	8649384	251	1	62886
5	9055384	9055584	201	1	62887
5	9454457	9454907	451	1	62888
5	9512630	9512880	251	1	62889
5	9845431	9845631	201	1	62890
5	9965550	9965950	401	1	62891
5	10323959	10324194	236	1	62892
5	10366386	10366836	451	1	62893
5	10467331	10467681	351	1	62894
5	10512147	10512547	401	1	62895
5	10596138	10596438	301	1	62896
5	10601357	10601657	301	1	62897
5	10699281	10699581	301	1	62898
5	10920031	10920331	301	1	62899
5	10993780	10994080	301	1	62900
5	11169530	11169780	251	1	62901
5	11385530	11385730	201	1	62902
5	11962168	11962468	301	1	62903
5	13857381	13857581	201	1	62904
5	13876731	13876981	251	1	62905
5	13915931	13916281	351	1	62906
5	13957030	13957230	201	1	62907
5	13962831	13963181	351	1	62908
5	13969644	13969701	58	1	62909
5	14084500	14084800	301	1	62910
5	14144881	14145181	301	1	62911
5	14186036	14186436	401	1	62912
5	14258431	14258681	251	1	62913
5	14265107	14265407	301	1	62914
5	14267536	14267936	401	1	62915
5	14324436	14324686	251	1	62916
5	14429784	14430034	251	1	62917
5	14519734	14520034	301	1	62918
5	14525981	14526281	301	1	62919
5	14687481	14687781	301	1	62920
5	14768781	14768881	101	1	62921
5	14827431	14827581	151	1	62922
5	14853957	14854207	251	1	62923
5	14860131	14860381	251	1	62924
5	14862781	14862931	151	1	62925
5	14991636	14991986	351	1	62926
5	15045486	15045936	451	1	62927
5	15104180	15104530	351	1	62928
5	15562381	15562531	151	1	62929
5	15659075	15659425	351	1	62930
5	15849144	15849450	307	1	62931
5	16129484	16129734	251	1	62932
5	16543931	16544131	201	1	62933
5	16810186	16810436	251	1	62934
5	16879381	16879681	301	1	62935
5	16888931	16889131	201	1	62936
5	16932581	16932716	136	1	62937
5	17023381	17023881	501	1	62938
5	17169650	17169950	301	1	62939
5	17190336	17190636	301	1	62940
5	17206131	17206531	401	1	62941
5	17261536	17261886	351	1	62942
5	17317081	17317381	301	1	62943
5	17336338	17336688	351	1	62944
5	17470331	17470581	251	1	62945
5	17952050	17952364	315	1	62946
5	19889781	19890081	301	1	62947
5	19927081	19927431	351	1	62948
5	21106381	21106681	301	1	62949
5	21370922	21371236	315	1	62950
5	21495481	21495781	301	1	62951
5	21995850	21996250	401	1	62952
5	22070357	22070757	401	1	62953
5	22084484	22084734	251	1	62954
5	22628581	22628931	351	1	62955
5	22762781	22763081	301	1	62956
5	22818131	22818431	301	1	62957
5	23958234	23958334	101	1	62958
5	24001580	24001880	301	1	62959
5	24129131	24129481	351	1	62960
5	24538431	24538731	301	1	62961
5	25615180	25615480	301	1	62962
5	26343931	26344181	251	1	62963
5	26580131	26580331	201	1	62964
5	26902081	26902431	351	1	62965
5	28190331	28190631	301	1	62966
5	28272794	28273144	351	1	62967
5	28825331	28825631	301	1	62968
5	28998681	28998931	251	1	62969
5	29431881	29432131	251	1	62970
5	29434581	29434831	251	1	62971
5	29501431	29501781	351	1	62972
5	29513618	29513868	251	1	62973
5	29824801	29825001	201	1	62974
5	30501681	30502031	351	1	62975
5	30663881	30664131	251	1	62976
5	30858231	30858481	251	1	62977
5	31491336	31491636	301	1	62978
5	31493436	31493786	351	1	62979
5	31639131	31639281	151	1	62980
5	31661331	31661831	501	1	62981
5	31692901	31693251	351	1	62982
5	31890181	31890531	351	1	62983
5	32033097	32033397	301	1	62984
5	32071957	32072457	501	1	62985
5	32094236	32094486	251	1	62986
5	32113457	32113607	151	1	62987
5	32130831	32130981	151	1	62988
5	32163357	32163607	251	1	62989
5	32164407	32164507	101	1	62990
5	32165136	32165436	301	1	62991
5	32166230	32166380	151	1	62992
5	32171597	32171797	201	1	62993
5	32205681	32206031	351	1	62994
5	32230536	32230686	151	1	62995
5	32263181	32263481	301	1	62996
5	32314736	32315036	301	1	62997
5	32329486	32329936	451	1	62998
5	32330831	32330981	151	1	62999
5	32508281	32508507	227	1	63000
5	32585647	32585897	251	1	63001
5	32714031	32714281	251	1	63002
5	32715131	32715381	251	1	63003
5	32809001	32809251	251	1	63004
5	32814781	32814981	201	1	63005
5	33148236	33148586	351	1	63006
5	33205280	33205580	301	1	63007
5	33238950	33239250	301	1	63008
5	33322781	33322981	201	1	63009
5	33444531	33444781	251	1	63010
5	33446081	33446281	201	1	63011
5	33986481	33986581	101	1	63012
5	34007988	34008138	151	1	63013
5	34076981	34077281	301	1	63014
5	34180376	34180544	169	1	63015
5	34184134	34184434	301	1	63016
5	34193962	34194229	268	1	63017
5	34422331	34422581	251	1	63018
5	34452231	34452581	351	1	63019
5	34497407	34497707	301	1	63020
5	34577081	34577331	251	1	63021
5	34585631	34586031	401	1	63022
5	34656436	34656536	101	1	63023
5	34708031	34708281	251	1	63024
5	34757023	34757323	301	1	63025
5	34771731	34771981	251	1	63026
5	35116501	35116801	301	1	63027
5	35168731	35169231	501	1	63028
5	35372101	35372251	151	1	63029
5	35513231	35513531	301	1	63030
5	35714400	35714700	301	1	63031
5	35863431	35863731	301	1	63032
5	36241180	36241330	151	1	63033
5	36373581	36373881	301	1	63034
5	36388351	36388601	251	1	63035
5	36741436	36741736	301	1	63036
5	36897507	36897757	251	1	63037
5	37249236	37249436	201	1	63038
5	37649331	37649681	351	1	63039
5	37668138	37668438	301	1	63040
5	37696180	37696380	201	1	63041
5	37738857	37739057	201	1	63042
5	38400550	38400900	351	1	63043
5	38417903	38418103	201	1	63044
5	38445595	38445895	301	1	63045
5	38515236	38515586	351	1	63046
5	38554644	38554944	301	1	63047
5	38628701	38629101	401	1	63048
5	38705236	38705536	301	1	63049
5	39100986	39101336	351	1	63050
5	39284753	39285003	251	1	63051
5	39411181	39411581	401	1	63052
5	39613581	39613831	251	1	63053
5	39624781	39624981	201	1	63054
5	39678938	39679188	251	1	63055
5	39716786	39717136	351	1	63056
5	39819681	39819931	251	1	63057
5	40308381	40308631	251	1	63058
5	40679331	40679531	201	1	63059
5	40775601	40775801	201	1	63060
5	40794431	40794731	301	1	63061
5	41429181	41429531	351	1	63062
5	41666136	41666436	301	1	63063
5	41747744	41747944	201	1	63064
5	41753094	41753444	351	1	63065
5	41835731	41835981	251	1	63066
5	41870438	41870738	301	1	63067
5	41871988	41872188	201	1	63068
5	41873538	41873788	251	1	63069
5	41925280	41925480	201	1	63070
5	41986807	41987207	401	1	63071
5	42219338	42219638	301	1	63072
5	42423680	42423980	301	1	63073
5	42435286	42435536	251	1	63074
5	42526331	42526631	301	1	63075
5	42584086	42584186	101	1	63076
5	42751238	42751488	251	1	63077
5	42809388	42809638	251	1	63078
5	42846938	42847138	201	1	63079
5	42847681	42847831	151	1	63080
5	42858181	42858381	201	1	63081
5	42891394	42891794	401	1	63082
5	42928031	42928431	401	1	63083
5	42990438	42990688	251	1	63084
5	42992923	42992973	51	1	63085
5	43009038	43009438	401	1	63086
5	43039681	43039931	251	1	63087
5	43043138	43043538	401	1	63088
5	43065980	43066230	251	1	63089
5	43066680	43066930	251	1	63090
5	43121744	43121944	201	1	63091
5	43274788	43275138	351	1	63092
5	43397438	43397738	301	1	63093
5	43409781	43410181	401	1	63094
5	43704381	43704631	251	1	63095
5	43870381	43870631	251	1	63096
5	44399257	44399607	351	1	63097
5	44538918	44539068	151	1	63098
5	44596888	44597288	401	1	63099
5	45122781	45123031	251	1	63100
5	45359831	45360081	251	1	63101
5	45646807	45647107	301	1	63102
5	49599038	49599388	351	1	63103
5	49639657	49639957	301	1	63104
5	49859981	49860231	251	1	63105
5	49870431	49870781	351	1	63106
5	50040686	50040936	251	1	63107
5	50185781	50186031	251	1	63108
5	50196286	50196586	301	1	63109
5	50227931	50228231	301	1	63110
5	50350380	50350630	251	1	63111
5	50477207	50477657	451	1	63112
5	50478581	50478731	151	1	63113
5	50575131	50575531	401	1	63114
5	50785157	50785457	301	1	63115
5	50863007	50863307	301	1	63116
5	51400281	51400481	201	1	63117
5	51655631	51655777	147	1	63118
5	51698110	51698331	222	1	63119
5	51727931	51728381	451	1	63120
5	51729281	51729581	301	1	63121
5	51769681	51770031	351	1	63122
5	51796331	51796531	201	1	63123
5	51823181	51823331	151	1	63124
5	52016330	52016630	301	1	63125
5	52076031	52076381	351	1	63126
5	52321436	52321836	401	1	63127
5	52330481	52330781	301	1	63128
5	52634130	52634380	251	1	63129
5	52894936	52895286	351	1	63130
5	53023481	53023731	251	1	63131
5	53046980	53047230	251	1	63132
5	53228331	53228631	301	1	63133
5	53236857	53237257	401	1	63134
5	53813607	53813907	301	1	63135
5	53912957	53913207	251	1	63136
5	53970481	53970631	151	1	63137
5	54317386	54317736	351	1	63138
5	54403531	54403681	151	1	63139
5	54522865	54523131	267	1	63140
5	54700723	54701123	401	1	63141
5	54717936	54718286	351	1	63142
5	54719730	54720080	351	1	63143
5	54722297	54722397	101	1	63144
5	54723181	54723281	101	1	63145
5	54728780	54728980	201	1	63146
5	54737130	54737230	101	1	63147
5	54737530	54737880	351	1	63148
5	54738880	54738980	101	1	63149
5	54739973	54740373	401	1	63150
5	54742081	54742131	51	1	63151
5	54742575	54742775	201	1	63152
5	54742836	54743036	201	1	63153
5	54743381	54743631	251	1	63154
5	54743907	54744057	151	1	63155
5	54754386	54754486	101	1	63156
5	54758631	54758981	351	1	63157
5	54762923	54763223	301	1	63158
5	54769581	54769831	251	1	63159
5	54770407	54770557	151	1	63160
5	54770823	54771073	251	1	63161
5	54774036	54774386	351	1	63162
5	54775380	54775480	101	1	63163
5	54777247	54777497	251	1	63164
5	54779173	54779273	101	1	63165
5	54780230	54780430	201	1	63166
5	54781875	54782025	151	1	63167
5	54782523	54782823	301	1	63168
5	54785830	54786030	201	1	63169
5	54786480	54786780	301	1	63170
5	54786850	54787150	301	1	63171
5	54792580	54792830	251	1	63172
5	54793423	54793873	451	1	63173
5	54794757	54794807	51	1	63174
5	54795097	54795297	201	1	63175
5	54798681	54799031	351	1	63176
5	54804186	54804586	401	1	63177
5	54805531	54805681	151	1	63178
5	54806680	54806980	301	1	63179
5	54807673	54807973	301	1	63180
5	54808930	54809130	201	1	63181
5	54812973	54813273	301	1	63182
5	54816075	54816325	251	1	63183
5	54817781	54817931	151	1	63184
5	54819786	54820136	351	1	63185
5	54820473	54820573	101	1	63186
5	54826030	54826280	251	1	63187
5	54826523	54826923	401	1	63188
5	54866757	54866907	151	1	63189
5	54889457	54889607	151	1	63190
5	54895223	54895623	401	1	63191
5	54896330	54896430	101	1	63192
5	54904536	54904836	301	1	63193
5	54950581	54950831	251	1	63194
5	54977631	54977731	101	1	63195
5	55219081	55219381	301	1	63196
5	55271986	55272086	101	1	63197
5	55278936	55279286	351	1	63198
5	55290594	55290794	201	1	63199
5	55325831	55326081	251	1	63200
5	55371307	55371607	301	1	63201
5	55404047	55404347	301	1	63202
5	55711836	55712136	301	1	63203
5	55934081	55934481	401	1	63204
5	56022981	56023281	301	1	63205
5	56033631	56033981	351	1	63206
5	56114931	56115231	301	1	63207
5	56120086	56120686	601	1	63208
5	56150536	56150786	251	1	63209
5	56154931	56155181	251	1	63210
5	56205230	56205430	201	1	63211
5	56472088	56472438	351	1	63212
5	56485636	56485936	301	1	63213
5	57282481	57282681	201	1	63214
5	57324631	57325081	451	1	63215
5	57801481	57801831	351	1	63216
5	57862307	57862607	301	1	63217
5	57932257	57932657	401	1	63218
5	58187007	58187257	251	1	63219
5	58317131	58317331	201	1	63220
5	58501181	58501331	151	1	63221
5	58592686	58592936	251	1	63222
5	58819336	58819686	351	1	63223
5	58856481	58856881	401	1	63224
5	58889536	58889886	351	1	63225
5	58948286	58948536	251	1	63226
5	59021307	59021757	451	1	63227
5	59094773	59095023	251	1	63228
5	59104381	59104731	351	1	63229
5	59129007	59129407	401	1	63230
5	59446407	59446607	201	1	63231
5	59597207	59597457	251	1	63232
5	59601036	59601386	351	1	63233
5	59663407	59663607	201	1	63234
5	59725207	59725507	301	1	63235
5	59730707	59730957	251	1	63236
5	59741707	59741957	251	1	63237
5	59783430	59783580	151	1	63238
5	59829281	59829531	251	1	63239
5	60125438	60125738	301	1	63240
5	60137781	60138031	251	1	63241
5	60139794	60140044	251	1	63242
5	60452781	60453031	251	1	63243
5	60594001	60594251	251	1	63244
5	60594479	60594684	206	1	63245
5	60628973	60629373	401	1	63246
5	60763681	60763981	301	1	63247
5	60909481	60909781	301	1	63248
5	60920438	60920788	351	1	63249
5	61029838	61030288	451	1	63250
5	61035238	61035638	401	1	63251
5	61242381	61242681	301	1	63252
5	61263331	61263681	351	1	63253
5	61300831	61301131	301	1	63254
5	61602104	61602243	140	1	63255
5	61708550	61708750	201	1	63256
5	62221281	62221681	401	1	63257
5	62412957	62413257	301	1	63258
5	63709231	63709581	351	1	63259
5	63852457	63852907	451	1	63260
5	63890957	63891307	351	1	63261
5	64002453	64002703	251	1	63262
5	65222430	65222480	51	1	63263
5	65323507	65323857	351	1	63264
5	65344357	65344657	301	1	63265
5	65503857	65504207	351	1	63266
5	65731607	65731957	351	1	63267
5	65800381	65800881	501	1	63268
5	65993681	65993931	251	1	63269
5	66038400	66038750	351	1	63270
5	66052936	66053336	401	1	63271
5	66365588	66366088	501	1	63272
5	66427681	66427881	201	1	63273
5	66445045	66445295	251	1	63274
5	66649286	66649636	351	1	63275
5	66916350	66916600	251	1	63276
5	66925636	66925936	301	1	63277
5	67222100	67222350	251	1	63278
5	67224236	67224586	351	1	63279
5	67392836	67393236	401	1	63280
5	67520486	67520786	301	1	63281
5	67549757	67549957	201	1	63282
5	67557457	67557857	401	1	63283
5	67583831	67583981	151	1	63284
5	67584123	67584523	401	1	63285
5	67713330	67713580	251	1	63286
5	67839086	67839386	301	1	63287
5	67869631	67869931	301	1	63288
5	67946836	67947036	201	1	63289
5	68339336	68339736	401	1	63290
5	68390673	68390973	301	1	63291
5	68462623	68462973	351	1	63292
5	68627686	68627836	151	1	63293
5	68628030	68628180	151	1	63294
5	68665130	68665280	151	1	63295
5	68768323	68768673	351	1	63296
5	68793381	68793781	401	1	63297
5	68821431	68821881	451	1	63298
5	70897286	70897436	151	1	63299
5	70926981	70927131	151	1	63300
5	70929786	70930086	301	1	63301
